rfq_id,product_type,underlyings,basket_type,autocall_barrier_pct,protection_barrier_pct,no_call_period_months,observation_frequency,quoted_implied_vol,notional_credits,counterparty,trader_id,requested_date,executed,start_date,end_date,avg_duration_months
RFQ-022473,Wretched Hive Digital,CLNE|NABO,worst_of,1.3698,0.6,0,3M,0.1144,500000,First Order Financial,TRD-001,2024-04-16,True,2024-04-16,2028-05-03,47.13
RFQ-022474,Death Star Phoenix Note,MNDO|KYBR,worst_of,0.974,0.6612,2,Monthly,0.2609,1000000,Kamino Cloning Trust,TRD-038,2016-07-12,True,2016-07-16,2022-04-11,28.56
RFQ-022475,Holocron Reverse Convertible,HTTX,single,1.1934,0.8262,0,2M,0.4616,100000,First Order Financial,TRD-026,2023-10-09,False,2023-10-09,2028-05-29,
RFQ-022476,Wretched Hive Digital,MNDO|REBL,worst_of,1.3094,0.6,0,M,0.2627,1000000,Chandrila Sovereign Fund,TRD-027,2022-09-13,False,2022-09-13,2029-08-20,
RFQ-022477,Wretched Hive Digital,BSKR|HTTX,worst_of,1.2335,0.6,0,mensual,0.376,250000,Jabba Asset Management,TRD-012,2024-02-15,True,2024-02-15,2031-07-12,86.01
RFQ-022478,Mandalorian Twin-Win,TECH,single,1.2168,0.7638,0,1M,0.3604,5000000,Chandrila Sovereign Fund,TRD-016,2019-01-03,True,2019-01-05,2024-05-01,21.05
RFQ-022479,Mandalorian Twin-Win,JEDI,single,1.2058,0.838,0,1M,0.1613,500000,Chandrila Sovereign Fund,TRD-002,2018-06-18,True,2018-06-23,2022-10-19,24.64
RFQ-022480,Death Star Phoenix Note,KYBR|CORL,worst_of,1.0027,0.6757,1,3M,0.214,500000,Jabba Asset Management,TRD-016,2020-11-03,True,2020-11-07,2030-05-11,54.07
RFQ-022481,Holocron Reverse Convertible,SITH,single,1.2642,0.8226,0,mensual,0.2852,100000,First Order Financial,TRD-035,2019-11-05,True,2019-11-08,2022-12-04,23.5
RFQ-022482,Death Star Phoenix Note,POBK|HTTX,worst_of,0.9976,0.6574,0,6M,0.4547,250000,Jabba Asset Management,TRD-013,2023-07-20,False,2023-07-20,2026-08-27,
RFQ-022483,Mandalorian Twin-Win,CLNE,single,1.2494,0.846,0,6M,0.1793,100000,Kamino Cloning Trust,TRD-026,2024-01-05,True,2024-01-10,2030-03-29,41.39
RFQ-022484,Wretched Hive Digital,HTTX|MNDO,worst_of,1.3114,0.6,0,1 month,0.469,100000,Corellian Capital,TRD-029,2019-01-15,False,2019-01-15,2025-04-14,
RFQ-022485,Mandalorian Twin-Win,BSKR,single,1.2992,0.7501,0,1M,0.3267,250000,Kamino Cloning Trust,TRD-012,2022-02-08,False,2022-02-08,2028-10-23,
RFQ-022486,Wretched Hive Digital,DRC|WOOK,worst_of,1.3546,0.6,0,Quarterly,0.2791,250000,First Order Financial,TRD-002,2017-11-01,True,2017-11-04,2020-02-14,28.09
RFQ-022487,Kessel Run Snowball,SITH|CLNE,worst_of,1.0,0.5047,5,1M,0.2376,500000,First Order Financial,TRD-017,2021-11-02,False,2021-11-02,2028-04-29,
RFQ-022488,Holocron Reverse Convertible,NABO,single,1.2541,0.7556,0,3M,0.1057,100000,Alderaan Wealth Partners,TRD-030,2017-11-14,True,2017-11-14,2021-05-17,38.44
RFQ-022489,Death Star Phoenix Note,TECH|WOOK,worst_of,1.0391,0.6107,1,6M,0.2845,1000000,Nal Hutta Traders,TRD-028,2023-04-05,True,2023-04-05,2029-05-06,44.0
RFQ-022490,Holocron Reverse Convertible,BSKR,single,1.3004,0.7912,0,1M,0.3083,250000,Jabba Asset Management,TRD-004,2017-10-05,True,2017-10-09,2025-10-08,30.64
RFQ-022491,Kessel Run Snowball,POBK|KYBR,worst_of,1.0,0.5875,6,2M,0.3767,1000000,Corellian Capital,TRD-013,2019-10-01,True,2019-10-02,2022-03-27,20.7
RFQ-022492,Wretched Hive Digital,DRC|BSKR,worst_of,1.1972,0.6,0,1M,0.2631,100000,Alderaan Wealth Partners,TRD-010,2017-01-05,True,2017-01-08,2022-03-03,45.04
RFQ-022493,Mandalorian Twin-Win,SITH,single,1.1699,0.7713,0,1M,0.2409,250000,Jabba Asset Management,TRD-020,2023-03-09,False,2023-03-09,2032-01-22,
RFQ-022494,Sith Eternal Snowball,WOOK|JEDI|POBK,worst_of,1.0,0.5765,3,1Y,0.3079,100000,Kamino Cloning Trust,TRD-021,2018-04-19,False,2018-04-19,2024-09-05,
RFQ-022495,Sith Eternal Snowball,TECH|CORL|CLNE,worst_of,1.0,0.6103,0,3M,0.2723,100000,Nal Hutta Traders,TRD-021,2020-07-01,True,2020-07-04,2026-05-16,41.29
RFQ-022496,Holocron Reverse Convertible,DRC,single,1.1958,0.7035,0,3M,0.3276,2000000,First Order Financial,TRD-008,2020-07-06,True,2020-07-06,2029-10-04,29.07
RFQ-022497,Sith Eternal Snowball,SITH|KYBR|MNDO,worst_of,1.0,0.6118,0,3 months,0.2755,2000000,Banco de Coruscant,TRD-017,2017-04-07,False,2017-04-07,2020-04-08,
RFQ-022498,Sith Eternal Snowball,KYBR|SITH|WOOK,worst_of,1.0,0.6242,3,1D,0.271,100000,Alderaan Wealth Partners,TRD-015,2020-05-21,True,2020-05-25,2025-03-27,25.75
RFQ-022499,Mandalorian Twin-Win,SITH,single,1.359,0.8463,0,2M,0.245,1000000,Chandrila Sovereign Fund,TRD-025,2021-04-30,False,2021-04-30,2027-04-16,
RFQ-022500,Kessel Run Snowball,NABO|POBK,worst_of,1.0,0.6439,3,3 months,0.3039,250000,Kamino Cloning Trust,TRD-011,2024-04-29,True,2024-05-01,2029-08-31,40.48
RFQ-022501,Mandalorian Twin-Win,NABO,single,1.1501,0.7921,0,1M,0.1075,100000,Corellian Capital,TRD-031,2021-09-30,True,2021-10-04,2029-09-18,52.45
RFQ-022502,Wretched Hive Digital,TECH|BSKR,worst_of,1.368,0.6,0,2M,0.3382,500000,Nal Hutta Traders,TRD-036,2022-02-15,False,2022-02-15,2026-06-06,
RFQ-022503,Kessel Run Snowball,BSKR|CLNE,worst_of,1.0,0.6025,3,3M,0.2368,1000000,Nal Hutta Traders,TRD-038,2016-02-05,True,2016-02-05,2025-04-19,47.97
RFQ-022504,Mandalorian Twin-Win,WOOK,single,1.1606,0.7783,0,3M,0.2837,2000000,Kamino Cloning Trust,TRD-012,2023-11-17,True,2023-11-17,2030-08-07,15.92
RFQ-022505,Kessel Run Snowball,SITH|TECH,worst_of,1.0,0.5876,5,6M,0.2841,250000,Alderaan Wealth Partners,TRD-014,2019-08-20,True,2019-08-25,2022-01-21,23.85
RFQ-022506,Death Star Phoenix Note,JEDI|BSKR,worst_of,0.9787,0.6297,1,1M,0.2171,250000,Jabba Asset Management,TRD-034,2017-04-07,True,2017-04-12,2021-05-18,11.27
RFQ-022507,Sith Eternal Snowball,REBL|CLNE|JEDI,worst_of,1.0,0.605,5,3M,0.1768,250000,Nal Hutta Traders,TRD-016,2024-02-23,True,2024-02-23,2026-11-10,19.69
RFQ-022508,Kessel Run Snowball,DRC|WOOK,worst_of,1.0,0.5565,6,Quarterly,0.2505,250000,Corellian Capital,TRD-005,2019-07-31,True,2019-08-01,2028-04-05,63.14
RFQ-022509,Sith Eternal Snowball,JEDI|HTTX|KYBR,worst_of,1.0,0.6491,5,Q,0.329,250000,Jabba Asset Management,TRD-019,2024-05-15,False,2024-05-15,2029-02-23,
RFQ-022510,Kessel Run Snowball,JEDI|REBL,worst_of,1.0,0.6149,4,6M,0.1372,500000,First Order Financial,TRD-026,2018-11-26,False,2018-11-26,2022-08-13,
RFQ-022511,Wretched Hive Digital,CORL|REBL,worst_of,1.3861,0.6,0,1M,0.2134,250000,Kamino Cloning Trust,TRD-004,2016-04-15,True,2016-04-20,2023-01-10,61.25
RFQ-022512,Mandalorian Twin-Win,TECH,single,1.356,0.8045,0,1M,0.2928,250000,First Order Financial,TRD-013,2016-05-25,True,2016-05-29,2021-06-27,27.74
RFQ-022513,Kessel Run Snowball,JEDI|TECH,worst_of,1.0,0.5198,4,6M,0.1972,1000000,Corellian Capital,TRD-004,2018-02-13,True,2018-02-17,2024-08-11,38.02
RFQ-022514,Mandalorian Twin-Win,REBL,single,1.2858,0.8492,0,1M,0.1956,250000,Jabba Asset Management,TRD-001,2017-04-24,True,2017-04-26,2021-07-25,7.76
RFQ-022515,Sith Eternal Snowball,DRC|BSKR|CLNE,worst_of,1.0,0.6267,6,1M,0.2958,100000,Jabba Asset Management,TRD-037,2024-02-20,True,2024-02-20,2030-03-04,46.78
RFQ-022516,Death Star Phoenix Note,REBL|BSKR,worst_of,1.0176,0.5802,0,1Y,0.2534,100000,Alderaan Wealth Partners,TRD-034,2022-01-07,False,2022-01-07,2024-08-04,
RFQ-022517,Mandalorian Twin-Win,REBL,single,1.1634,0.7871,0,6M,0.2136,100000,Kamino Cloning Trust,TRD-012,2018-11-28,True,2018-12-03,2021-05-12,9.95
RFQ-022518,Wretched Hive Digital,WOOK|CLNE,worst_of,1.2065,0.6,0,6M,0.1823,100000,First Order Financial,TRD-031,2017-03-31,False,2017-03-31,2025-08-25,
RFQ-022519,Kessel Run Snowball,JEDI|TECH,worst_of,1.0,0.5763,4,1M,0.2605,250000,Nal Hutta Traders,TRD-007,2016-03-15,False,2016-03-15,2021-08-07,
RFQ-022520,Kessel Run Snowball,JEDI|KYBR,worst_of,1.0,0.6435,4,1Y,0.1981,1000000,Nal Hutta Traders,TRD-016,2023-08-17,False,2023-08-17,2029-11-16,
RFQ-022521,Kessel Run Snowball,SITH|WOOK,worst_of,1.0,0.539,4,1M,0.264,500000,Corellian Capital,TRD-004,2019-03-08,False,2019-03-08,2022-09-30,
RFQ-022522,Wretched Hive Digital,CLNE|BSKR,worst_of,1.3078,0.6,0,1M,0.2058,100000,Nal Hutta Traders,TRD-038,2016-08-22,False,2016-08-22,2021-07-31,
RFQ-022523,Death Star Phoenix Note,NABO|HTTX,worst_of,1.0187,0.6353,2,6M,0.3571,500000,Kamino Cloning Trust,TRD-028,2017-10-16,False,2017-10-16,2024-07-17,
RFQ-022524,Sith Eternal Snowball,KYBR|JEDI|CORL,worst_of,1.0,0.6073,3,6M,0.2271,250000,Alderaan Wealth Partners,TRD-030,2023-10-25,False,2023-10-25,2028-10-11,
RFQ-022525,Kessel Run Snowball,TECH|REBL,worst_of,1.0,0.5869,6,3M,0.2152,100000,Nal Hutta Traders,TRD-017,2018-05-23,False,2018-05-23,2023-05-13,
RFQ-022526,Kessel Run Snowball,DRC|CLNE,worst_of,1.0,0.5916,6,3M,0.2274,250000,First Order Financial,TRD-028,2020-03-12,True,2020-03-14,2022-09-02,22.44
RFQ-022527,Mandalorian Twin-Win,SITH,single,1.3954,0.7627,0,trimestral,0.2352,250000,Chandrila Sovereign Fund,TRD-012,2019-11-22,False,2019-11-22,2025-12-26,
RFQ-022528,Holocron Reverse Convertible,POBK,single,1.2482,0.8241,0,1M,0.3686,250000,Corellian Capital,TRD-010,2022-01-21,False,2022-01-21,2025-01-29,
RFQ-022529,Death Star Phoenix Note,NABO|BSKR,worst_of,0.9618,0.574,3,1M,0.2368,100000,Banco de Coruscant,TRD-023,2018-03-09,True,2018-03-10,2028-03-03,44.55
RFQ-022530,Mandalorian Twin-Win,SITH,single,1.3722,0.7692,0,1M,0.2389,100000,Chandrila Sovereign Fund,TRD-019,2017-11-27,True,2017-12-02,2021-12-27,34.1
RFQ-022531,Death Star Phoenix Note,HTTX|NABO,worst_of,1.037,0.6502,3,3M,0.2992,250000,Kamino Cloning Trust,TRD-020,2022-01-27,True,2022-01-31,2028-12-28,88.2
RFQ-022532,Sith Eternal Snowball,CLNE|DRC|REBL,worst_of,1.0,0.5632,1,1Y,0.2385,500000,First Order Financial,TRD-036,2017-10-13,True,2017-10-15,2026-06-08,65.62
RFQ-022533,Mandalorian Twin-Win,BSKR,single,1.2017,0.7582,0,3M,0.2779,100000,First Order Financial,TRD-009,2016-05-23,False,2016-05-23,2021-03-25,
RFQ-022534,Death Star Phoenix Note,HTTX|TECH,worst_of,1.0131,0.5761,0,6M,0.4096,500000,Nal Hutta Traders,TRD-028,2022-11-07,True,2022-11-07,2030-05-07,80.39
RFQ-022535,Death Star Phoenix Note,HTTX|BSKR,worst_of,1.0357,0.6039,1,Y,0.4435,500000,Alderaan Wealth Partners,TRD-036,2023-05-15,True,2023-05-15,2027-06-14,45.99
RFQ-022536,Death Star Phoenix Note,HTTX|NABO,worst_of,1.0368,0.568,3,1Y,0.3544,1000000,Corellian Capital,TRD-028,2018-03-27,True,2018-03-31,2022-02-25,43.11
RFQ-022537,Kessel Run Snowball,DRC|SITH,worst_of,1.0,0.6259,4,3M,0.3393,1000000,Kamino Cloning Trust,TRD-011,2018-02-15,False,2018-02-15,2021-10-05,
RFQ-022538,Holocron Reverse Convertible,SITH,single,1.3868,0.7148,0,1M,0.2953,250000,Alderaan Wealth Partners,TRD-021,2017-10-27,True,2017-10-29,2021-03-26,27.62
RFQ-022539,Kessel Run Snowball,MNDO|NABO,worst_of,1.0,0.5879,6,3M,0.2174,500000,Corellian Capital,TRD-019,2016-03-07,True,2016-03-11,2019-03-25,28.55
RFQ-022540,Death Star Phoenix Note,DRC|BSKR,worst_of,1.0392,0.5778,2,3 months,0.2734,1000000,Banco de Coruscant,TRD-010,2016-04-29,True,2016-05-02,2023-01-24,39.76
RFQ-022541,Sith Eternal Snowball,BSKR|POBK|JEDI,worst_of,1.0,0.5882,4,Q,0.3367,100000,Jabba Asset Management,TRD-002,2021-09-09,False,2021-09-09,2029-05-10,
RFQ-022542,Wretched Hive Digital,CORL|SITH,worst_of,1.2176,0.6,0,1Y,0.2932,250000,Banco de Coruscant,TRD-039,2019-02-12,True,2019-02-17,2023-01-16,44.07
RFQ-022543,Holocron Reverse Convertible,REBL,single,1.392,0.7041,0,1M,0.1749,250000,Kamino Cloning Trust,TRD-014,2019-08-08,True,2019-08-10,2024-12-02,10.07
RFQ-022544,Sith Eternal Snowball,CORL|CLNE|HTTX,worst_of,1.0,0.6395,4,Annual,0.3711,1000000,Corellian Capital,TRD-029,2021-07-06,True,2021-07-11,2029-12-29,101.68
RFQ-022545,Death Star Phoenix Note,SITH|POBK,worst_of,1.0081,0.6768,2,3M,0.3136,100000,Corellian Capital,TRD-038,2017-07-26,True,2017-07-28,2022-09-04,32.35
RFQ-022546,Holocron Reverse Convertible,DRC,single,1.237,0.7266,0,trimestral,0.3622,2000000,Chandrila Sovereign Fund,TRD-030,2019-07-23,False,2019-07-23,2027-05-01,
RFQ-022547,Holocron Reverse Convertible,CLNE,single,1.3063,0.8284,0,3M,0.1615,250000,Alderaan Wealth Partners,TRD-003,2022-04-28,True,2022-04-30,2030-11-22,73.57
RFQ-022548,Wretched Hive Digital,DRC|WOOK,worst_of,1.3855,0.6,0,1M,0.2608,100000,Chandrila Sovereign Fund,TRD-007,2018-01-29,True,2018-01-31,2021-08-04,37.48
RFQ-022549,Holocron Reverse Convertible,TECH,single,1.3246,0.7887,0,1M,0.2892,100000,Alderaan Wealth Partners,TRD-016,2021-11-24,True,2021-11-24,2027-08-23,26.72
RFQ-022550,Mandalorian Twin-Win,MNDO,single,1.3876,0.8238,0,1D,0.3321,250000,Jabba Asset Management,TRD-009,2018-11-27,False,2018-11-27,2022-05-06,
RFQ-022551,Wretched Hive Digital,POBK|REBL,worst_of,1.2969,0.6,0,1M,0.279,100000,Corellian Capital,TRD-016,2022-11-11,False,2022-11-11,2030-01-25,
RFQ-022552,Kessel Run Snowball,DRC|JEDI,worst_of,1.0,0.5369,6,1M,0.2012,250000,Corellian Capital,TRD-023,2023-12-20,True,2023-12-24,2027-01-04,22.36
RFQ-022553,Death Star Phoenix Note,TECH|NABO,worst_of,1.0174,0.6098,2,1M,0.2127,100000,Corellian Capital,TRD-014,2019-01-29,True,2019-01-31,2022-12-22,21.3
RFQ-022554,Holocron Reverse Convertible,NABO,single,1.3079,0.8106,0,3M,0.1185,250000,Corellian Capital,TRD-031,2023-05-09,True,2023-05-13,2028-05-14,55.98
RFQ-022555,Mandalorian Twin-Win,WOOK,single,1.1509,0.8261,0,3M,0.2538,100000,Banco de Coruscant,TRD-038,2020-08-20,True,2020-08-20,2029-12-09,30.48
RFQ-022556,Death Star Phoenix Note,JEDI|POBK,worst_of,1.0346,0.5727,0,6M,0.3194,100000,Banco de Coruscant,TRD-017,2023-11-21,True,2023-11-24,2029-07-21,50.88
RFQ-022557,Wretched Hive Digital,KYBR|TECH,worst_of,1.3702,0.6,0,1Y,0.2448,100000,Alderaan Wealth Partners,TRD-037,2019-09-20,False,2019-09-20,2024-12-08,
RFQ-022558,Wretched Hive Digital,WOOK|SITH,worst_of,1.2052,0.6,0,3M,0.3171,500000,Kamino Cloning Trust,TRD-021,2022-02-23,False,2022-02-23,2024-07-11,
RFQ-022559,Mandalorian Twin-Win,NABO,single,1.3611,0.8013,0,3M,0.0962,100000,Kamino Cloning Trust,TRD-002,2022-09-26,False,2022-09-26,2029-08-11,
RFQ-022560,Sith Eternal Snowball,BSKR|NABO|CLNE,worst_of,1.0,0.5577,5,6M,0.209,100000,Chandrila Sovereign Fund,TRD-037,2019-03-01,True,2019-03-06,2022-05-10,33.7
RFQ-022561,Mandalorian Twin-Win,KYBR,single,1.2452,0.8089,0,6M,0.2401,250000,Alderaan Wealth Partners,TRD-011,2017-07-17,True,2017-07-18,2020-04-06,20.73
RFQ-022562,Kessel Run Snowball,JEDI|MNDO,worst_of,1.0,0.586,6,1M,0.2261,100000,Chandrila Sovereign Fund,TRD-010,2021-05-24,True,2021-05-28,2024-05-24,21.2
RFQ-022563,Wretched Hive Digital,DRC|CORL,worst_of,1.3532,0.6,0,1M,0.3376,100000,Kamino Cloning Trust,TRD-002,2016-09-07,False,2016-09-07,2021-06-02,
RFQ-022564,Wretched Hive Digital,POBK|HTTX,worst_of,1.2045,0.6,0,6M,0.5122,250000,Chandrila Sovereign Fund,TRD-012,2023-12-04,False,2023-12-04,2031-12-16,
RFQ-022565,Mandalorian Twin-Win,DRC,single,1.2037,0.7574,0,6M,0.2934,250000,Chandrila Sovereign Fund,TRD-010,2016-10-25,True,2016-10-29,2020-10-30,27.89
RFQ-022566,Kessel Run Snowball,TECH|KYBR,worst_of,1.0,0.5108,4,Q,0.2904,2000000,Chandrila Sovereign Fund,TRD-032,2022-01-11,True,2022-01-11,2031-06-11,42.06
RFQ-022567,Kessel Run Snowball,SITH|REBL,worst_of,1.0,0.6086,3,6M,0.2527,250000,Jabba Asset Management,TRD-017,2019-11-26,True,2019-11-27,2027-01-05,36.99
RFQ-022568,Sith Eternal Snowball,SITH|CORL|KYBR,worst_of,1.0,0.614,6,3M,0.2899,100000,First Order Financial,TRD-003,2018-01-04,False,2018-01-04,2021-10-28,
RFQ-022569,Mandalorian Twin-Win,CLNE,single,1.3759,0.7525,0,6M,0.1654,100000,Alderaan Wealth Partners,TRD-003,2017-01-26,True,2017-01-30,2025-03-21,77.05
RFQ-022570,Death Star Phoenix Note,DRC|CLNE,worst_of,1.0252,0.5559,3,1M,0.2158,2000000,Alderaan Wealth Partners,TRD-028,2024-04-26,True,2024-05-01,2029-11-17,33.52
RFQ-022571,Mandalorian Twin-Win,CORL,single,1.1576,0.8016,0,6M,0.2695,250000,Nal Hutta Traders,TRD-020,2016-04-06,True,2016-04-07,2025-03-13,36.25
RFQ-022572,Mandalorian Twin-Win,CLNE,single,1.3173,0.7991,0,M,0.1591,2000000,Chandrila Sovereign Fund,TRD-010,2021-03-19,False,2021-03-19,2026-05-01,
RFQ-022573,Mandalorian Twin-Win,CLNE,single,1.2143,0.7693,0,6M,0.1797,250000,Chandrila Sovereign Fund,TRD-030,2021-11-17,False,2021-11-17,2029-06-01,
RFQ-022574,Wretched Hive Digital,WOOK|SITH,worst_of,1.3996,0.6,0,3M,0.2573,2000000,Jabba Asset Management,TRD-007,2018-03-20,True,2018-03-23,2025-05-08,72.27
RFQ-022575,Death Star Phoenix Note,CLNE|SITH,worst_of,1.0473,0.588,3,1M,0.2376,100000,Corellian Capital,TRD-028,2016-09-09,False,2016-09-09,2019-05-27,
RFQ-022576,Sith Eternal Snowball,KYBR|TECH|DRC,worst_of,1.0,0.6148,1,6M,0.2548,2000000,Jabba Asset Management,TRD-037,2023-11-13,False,2023-11-13,2026-09-07,
RFQ-022577,Kessel Run Snowball,BSKR|KYBR,worst_of,1.0,0.5678,5,mensual,0.2631,250000,Banco de Coruscant,TRD-039,2021-09-28,True,2021-09-30,2025-01-26,20.72
RFQ-022578,Mandalorian Twin-Win,CLNE,single,1.2365,0.8084,0,3M,0.1592,250000,Chandrila Sovereign Fund,TRD-016,2020-07-24,True,2020-07-29,2024-11-09,40.35
RFQ-022579,Sith Eternal Snowball,NABO|REBL|JEDI,worst_of,1.0,0.6303,2,1M,0.1459,100000,Banco de Coruscant,TRD-004,2019-09-04,True,2019-09-07,2023-03-24,18.44
RFQ-022580,Sith Eternal Snowball,POBK|MNDO|CLNE,worst_of,1.0,0.599,2,1 month,0.2802,100000,Corellian Capital,TRD-013,2023-11-14,True,2023-11-14,2029-02-26,39.46
RFQ-022581,Death Star Phoenix Note,SITH|TECH,worst_of,1.034,0.6503,1,1Y,0.2494,100000,Nal Hutta Traders,TRD-038,2018-09-27,True,2018-09-29,2022-05-13,34.38
RFQ-022582,Kessel Run Snowball,REBL|MNDO,worst_of,1.0,0.5383,4,1 month,0.2662,250000,Banco de Coruscant,TRD-034,2023-01-23,True,2023-01-25,2029-05-23,21.39
RFQ-022583,Holocron Reverse Convertible,JEDI,single,1.3092,0.7356,0,1M,0.1621,250000,First Order Financial,TRD-028,2019-11-11,True,2019-11-15,2025-04-15,53.22
RFQ-022584,Death Star Phoenix Note,POBK|DRC,worst_of,0.9794,0.6901,3,6M,0.3641,100000,Jabba Asset Management,TRD-030,2023-03-02,False,2023-03-02,2030-05-25,
RFQ-022585,Wretched Hive Digital,POBK|MNDO,worst_of,1.2145,0.6,0,6M,0.4423,500000,Nal Hutta Traders,TRD-008,2022-10-06,False,2022-10-06,2026-02-07,
RFQ-022586,Sith Eternal Snowball,TECH|SITH|CORL,worst_of,1.0,0.6427,5,2M,0.259,100000,Kamino Cloning Trust,TRD-026,2021-08-16,True,2021-08-21,2025-01-08,31.67
RFQ-022587,Mandalorian Twin-Win,HTTX,single,1.2492,0.8161,0,3M,0.5447,250000,Nal Hutta Traders,TRD-037,2020-10-20,False,2020-10-20,2030-03-07,
RFQ-022588,Holocron Reverse Convertible,NABO,single,1.3393,0.7938,0,Quarterly,0.1149,1000000,Banco de Coruscant,TRD-007,2018-02-26,False,2018-02-26,2025-10-03,
RFQ-022589,Kessel Run Snowball,POBK|MNDO,worst_of,1.0,0.6138,3,1M,0.3358,500000,Chandrila Sovereign Fund,TRD-025,2022-03-14,True,2022-03-17,2031-07-14,45.39
RFQ-022590,Kessel Run Snowball,KYBR|REBL,worst_of,1.0,0.6181,6,1Y,0.2238,1000000,Alderaan Wealth Partners,TRD-022,2022-07-25,True,2022-07-27,2024-11-10,22.57
RFQ-022591,Sith Eternal Snowball,SITH|POBK|NABO,worst_of,1.0,0.6023,6,1M,0.2888,250000,Corellian Capital,TRD-026,2017-10-11,True,2017-10-13,2021-08-02,33.55
RFQ-022592,Kessel Run Snowball,BSKR|JEDI,worst_of,1.0,0.5743,6,6M,0.1954,250000,Banco de Coruscant,TRD-036,2023-11-16,True,2023-11-19,2033-06-07,74.78
RFQ-022593,Kessel Run Snowball,SITH|WOOK,worst_of,1.0,0.6234,5,1M,0.3168,250000,Kamino Cloning Trust,TRD-020,2022-04-28,False,2022-04-28,2028-05-24,
RFQ-022594,Mandalorian Twin-Win,REBL,single,1.2533,0.8034,0,3M,0.2017,100000,Chandrila Sovereign Fund,TRD-019,2016-01-29,True,2016-01-29,2022-01-08,9.44
RFQ-022595,Holocron Reverse Convertible,KYBR,single,1.3896,0.8308,0,1M,0.1951,2000000,Alderaan Wealth Partners,TRD-029,2021-07-23,True,2021-07-26,2027-12-15,44.26
RFQ-022596,Sith Eternal Snowball,MNDO|CLNE|JEDI,worst_of,1.0,0.6412,5,1M,0.2069,250000,Banco de Coruscant,TRD-012,2016-07-27,True,2016-07-28,2019-08-03,23.46
RFQ-022597,Kessel Run Snowball,HTTX|REBL,worst_of,1.0,0.6369,3,12M,0.3668,500000,Nal Hutta Traders,TRD-013,2024-02-13,True,2024-02-14,2028-06-20,48.17
RFQ-022598,Holocron Reverse Convertible,WOOK,single,1.2466,0.8343,0,1M,0.3202,500000,Alderaan Wealth Partners,TRD-008,2017-12-01,True,2017-12-03,2021-07-01,23.62
RFQ-022599,Wretched Hive Digital,KYBR|MNDO,worst_of,1.3237,0.6,0,Q,0.2512,500000,Chandrila Sovereign Fund,TRD-020,2017-01-25,True,2017-01-30,2022-06-25,56.29
RFQ-022600,Sith Eternal Snowball,POBK|CLNE|TECH,worst_of,1.0,0.6498,4,3M,0.3112,1000000,Corellian Capital,TRD-026,2016-11-02,False,2016-11-02,2023-04-12,
RFQ-022601,Sith Eternal Snowball,BSKR|SITH|JEDI,worst_of,1.0,0.6182,3,6M,0.2463,250000,Nal Hutta Traders,TRD-038,2021-02-01,True,2021-02-05,2027-12-29,54.73
RFQ-022602,Holocron Reverse Convertible,CORL,single,1.3382,0.8336,0,1M,0.3277,100000,Alderaan Wealth Partners,TRD-009,2023-06-08,False,2023-06-08,2032-03-28,
RFQ-022603,Mandalorian Twin-Win,KYBR,single,1.3445,0.8081,0,Q,0.2154,250000,Banco de Coruscant,TRD-008,2018-04-09,True,2018-04-14,2026-02-14,29.4
RFQ-022604,Kessel Run Snowball,WOOK|HTTX,worst_of,1.0,0.5883,5,3M,0.4472,100000,Banco de Coruscant,TRD-022,2017-09-18,False,2017-09-18,2027-09-09,
RFQ-022605,Kessel Run Snowball,BSKR|SITH,worst_of,1.0,0.534,5,1M,0.2786,250000,Chandrila Sovereign Fund,TRD-003,2016-03-30,True,2016-04-03,2022-12-29,34.57
RFQ-022606,Holocron Reverse Convertible,MNDO,single,1.2407,0.7603,0,1M,0.3898,5000000,Kamino Cloning Trust,TRD-010,2016-11-14,False,2016-11-14,2020-01-11,
RFQ-022607,Mandalorian Twin-Win,DRC,single,1.2696,0.8346,0,Monthly,0.2943,2000000,Jabba Asset Management,TRD-031,2022-09-14,False,2022-09-14,2031-10-04,
RFQ-022608,Kessel Run Snowball,POBK|WOOK,worst_of,1.0,0.5307,4,1Y,0.2985,500000,Banco de Coruscant,TRD-001,2019-09-11,True,2019-09-11,2022-05-01,29.09
RFQ-022609,Wretched Hive Digital,REBL|KYBR,worst_of,1.2945,0.6,0,1M,0.1997,100000,Banco de Coruscant,TRD-020,2022-08-23,False,2022-08-23,2030-11-12,
RFQ-022610,Mandalorian Twin-Win,REBL,single,1.1911,0.8294,0,1Y,0.1855,100000,Corellian Capital,TRD-003,2020-12-04,False,2020-12-04,2023-02-13,
RFQ-022611,Kessel Run Snowball,WOOK|TECH,worst_of,1.0,0.546,4,1M,0.2677,250000,Nal Hutta Traders,TRD-034,2019-03-14,False,2019-03-14,2028-11-09,
RFQ-022612,Death Star Phoenix Note,JEDI|SITH,worst_of,0.9736,0.6043,3,1M,0.2201,500000,Banco de Coruscant,TRD-005,2022-06-14,True,2022-06-19,2025-01-25,15.21
RFQ-022613,Wretched Hive Digital,JEDI|KYBR,worst_of,1.2345,0.6,0,M,0.1814,100000,Chandrila Sovereign Fund,TRD-035,2018-03-29,False,2018-03-29,2027-02-07,
RFQ-022614,Kessel Run Snowball,CLNE|TECH,worst_of,1.0,0.5516,3,3 months,0.252,100000,Corellian Capital,TRD-001,2023-12-12,False,2023-12-12,2029-04-16,
